mechdef_jagermech_JM6-S,Mech,1,5
mechdef_champion_CHP-2N,Mech,1,3
mechdef_quickdraw_QKD-4G,Mech,1,2
mechdef_quickdraw_QKD-5A,Mech,1,1
mechdef_merlin_MLN-1A,Mech,1,1
mechdef_ostroc_OSR-2C,Mech,1,3
mechdef_ostroc_OSR-2L,Mech,1,1
mechdef_quickdraw_QKD-4H,Mech,1,1
mechdef_ostsol_OTL-4D,Mech,1,7
mechdef_catapult_CPLT-A1,Mech,1,1
mechdef_ostroc_OSR-3C,Mech,1,1
mechdef_crusader_CRD-3L,Mech,1,3
mechdef_orion_ON1-V,Mech,1,1
mechdef_warhammer_WHM-6R,Mech,1,7
mechdef_warhammer_WHM-6L,Mech,1,3
mechdef_cataphract_CTF-1X,Mech,1,2
mechdef_crusader_CRD-3R,Mech,1,9
mechdef_orion_ON1-VA,Mech,1,1
mechdef_thunderbolt_TDR-5S,Mech,1,14
mechdef_cataphract_CTF-2X,Mech,1,1
mechdef_catapult_CPLT-C4,Mech,1,1
mechdef_marauder_MAD-3R,Mech,1,3
mechdef_marauder_MAD-3L,Mech,1,2
mechdef_guillotine_GLT-4P,Mech,1,1
mechdef_catapult_CPLT-C1,Mech,1,5
mechdef_grasshopper_GHR-4R,Mech,1,1
mechdef_guillotine_GLT-4L,Mech,1,3
mechdef_grasshopper_GHR-5H,Mech,1,3
mechdef_orion_ON1-K,Mech,1,3
mechdef_stalker_STK-4P,Mech,1,1
mechdef_archer_ARC-2R,Mech,1,7
