Gear_HeatSink_Generic_Double,HeatSink,1,1
Weapon_Gauss_Gauss_0-STOCK,Weapon,1,1
Weapon_Laser_LargeLaserER_0-STOCK,Weapon,1,1
Weapon_Laser_MediumLaserER_0-STOCK,Weapon,1,1
Weapon_Laser_SmallLaserER_0-STOCK,Weapon,1,1
Weapon_Laser_LargeLaserPulse_0-STOCK,Weapon,1,1
Weapon_Laser_MediumLaserPulse_0-STOCK,Weapon,1,1
Weapon_Laser_SmallLaserPulse_0-STOCK,Weapon,1,1
Weapon_PPC_PPCER_0-STOCK,Weapon,1,1
Weapon_Gauss_RailGun_0-STOCK,Weapon,1,1
Weapon_AMSCAC_0,Weapon,1,1
Gear_HeatSink_Generic_Double,HeatSink,1,2
SLDF_Rgrav_extra_light,Upgrade,3,2
SLDF_Rgrav_light,Upgrade,1,2
SLDF_Rgrav_medium,Upgrade,1,2
Gear_JumpJet_SLDF_Kit_Standard,JumpJet,2,2
Gear_JumpJet_SLDF_Kit_Heavy,JumpJet,1,2
