mechdef_locust_LCT-1D,Mech,1,1
mechdef_spider_SDR-5D,Mech,1,1
mechdef_javelin_JVN-10A,Mech,1,1
mechdef_swordsman_SWD-2,Mech,1,1
mechdef_assassin_ASN-SB,Mech,1,1
mechdef_assassin_ASN-101,Mech,1,1
mechdef_blackjack_BJ-1X,Mech,1,1
mechdef_blackjack_BJ-1DC,Mech,1,1
mechdef_blackjack_BJ-1DB,Mech,1,1
mechdef_centurion_CN9-AH,Mech,1,1
mechdef_centurion_CN9-AL,Mech,1,1
mechdef_phoenixhawk_PXH-1D,Mech,1,1
mechdef_wolverine_WVR-6D,Mech,1,1
mechdef_enforcer_ENF-3R,Mech,1,1
mechdef_rifleman_RFL-4D,Mech,1,1
mechdef_ostroc_OSR-9C,Mech,1,1
mechdef_battleaxe_BKX-7K,Mech,1,6
mechdef_battleaxe_BKX-7NC,Mech,1,4
mechdef_hammerhands_HMH-3D,Mech,1,6
mechdef_hammerhands_HMH-4D,Mech,1,4
mechdef_battlemaster_BLR-1G-DC,Mech,1,1
mechdef_nightstar_NSR-10C,Mech,1,1
mechdef_atlas_AS7-RS,Mech,1,1
mechdef_battlemaster_BLR-1Gd,Mech,1,1
mechdef_rifleman_RFL-2N,Mech,1,1
