mechdef_stinger_STG-3R,Mech,1,22
mechdef_wasp_WSP-1A,Mech,1,14
mechdef_locust_LCT-1V,Mech,1,8
mechdef_urbanmech_UM-R60L,Mech,1,2
mechdef_locust_LCT-3V,Mech,1,4
mechdef_hornet_HNT-151,Mech,1,6
mechdef_stinger_STG-3G,Mech,1,11
mechdef_urbanmech_UM-R60,Mech,1,4
mechdef_commando_COM-2D,Mech,1,8
mechdef_locust_LCT-1E,Mech,1,6
mechdef_javelin_JVN-10N,Mech,1,15
mechdef_spider_SDR-5V,Mech,1,14
mechdef_firestarter_FS9-H,Mech,1,13
mechdef_panther_PNT-9R,Mech,1,15
mechdef_javelin_JVN-10F,Mech,1,3
mechdef_jenner_JR7-D,Mech,1,15
