mechdef_rifleman_RFL-3N,MechPart,1,11
mechdef_champion_CHP-2N,MechPart,1,1
mechdef_quickdraw_QKD-4G,MechPart,1,4
mechdef_quickdraw_QKD-5A,MechPart,1,1
mechdef_ostwar_OWR-2M,MechPart,1,1
mechdef_merlin_MLN-1A,MechPart,1,6
mechdef_ostroc_OSR-2C,MechPart,1,4
mechdef_ostroc_OSR-2L,MechPart,1,1
mechdef_quickdraw_QKD-4H,MechPart,1,1
mechdef_ostsol_OTL-4D,MechPart,1,9
mechdef_ostroc_OSR-3C,MechPart,1,1
mechdef_orion_ON1-V,MechPart,1,1
mechdef_warhammer_WHM-6R,MechPart,1,11
mechdef_crusader_CRD-3R,MechPart,1,11
mechdef_orion_ON1-VA,MechPart,1,1
mechdef_thunderbolt_TDR-5S,MechPart,1,11
mechdef_bombardier_BMB-10D,MechPart,1,1
mechdef_marauder_MAD-3R,MechPart,1,2
mechdef_guillotine_GLT-4P,MechPart,1,1
mechdef_grasshopper_GHR-4R,MechPart,1,1
mechdef_guillotine_GLT-4L,MechPart,1,2
mechdef_grasshopper_GHR-5H,MechPart,1,6
mechdef_orion_ON1-K,MechPart,1,4
mechdef_stalker_STK-4P,MechPart,1,2
mechdef_archer_ARC-2R,MechPart,1,11
