Gear_TargetingTrackingSystem_Hartford_F1800,Upgrade,1,3
Gear_TargetingTrackingSystem_Hartford_F2400,Upgrade,1,2
Gear_TargetingTrackingSystem_Hartford_F3000,Upgrade,1,1
Gear_TargetingTrackingSystem_Kallon_A-C-1000,Upgrade,1,3
Gear_TargetingTrackingSystem_Kallon_A-C-1500,Upgrade,1,2
Gear_TargetingTrackingSystem_Kallon_A-C-P150+,Upgrade,1,1
Gear_TargetingTrackingSystem_RCA_InstaTrac-VIII,Upgrade,1,3
Gear_TargetingTrackingSystem_RCA_InstaTrac-IX,Upgrade,1,2
Gear_TargetingTrackingSystem_RCA_InstaTrac-X,Upgrade,1,1
Weapon_Laser_LargeLaser_0-STOCK,Weapon,2,4
Weapon_Laser_LargeLaser_1-Diverse_Optics,Weapon,1,2
Weapon_Laser_LargeLaser_1-ExoStar,Weapon,1,2
Weapon_Laser_LargeLaser_1-Intek,Weapon,1,2
Weapon_Laser_MediumLaser_0-STOCK,Weapon,3,4
Weapon_Laser_MediumLaser_1-ExoStar,Weapon,1,2
Weapon_Laser_MediumLaser_1-Intek,Weapon,1,2
Weapon_Laser_MediumLaser_1-Magna,Weapon,1,2
Weapon_Laser_SmallLaser_0-STOCK,Weapon,4,4
Weapon_Laser_SmallLaser_1-Diverse_Optics,Weapon,1,2
Weapon_Laser_SmallLaser_1-ExoStar,Weapon,1,2
Weapon_Laser_SmallLaser_1-Magna,Weapon,1,2
Weapon_Laser_LargeLaser_2-Diverse_Optics,Weapon,1,2
Weapon_Laser_LargeLaser_2-ExoStar,Weapon,1,2
Weapon_Laser_LargeLaser_2-Intek,Weapon,1,2
Weapon_Laser_LargeLaser_2-Magna,Weapon,1,2
Weapon_Laser_MediumLaser_2-Diverse_Optics,Weapon,1,2
Weapon_Laser_MediumLaser_2-ExoStar,Weapon,1,2
Weapon_Laser_MediumLaser_2-Intek,Weapon,1,2
Weapon_Laser_MediumLaser_2-Magna,Weapon,1,2
Weapon_Laser_SmallLaser_2-Diverse_Optics,Weapon,1,2
Weapon_Laser_SmallLaser_2-ExoStar,Weapon,1,2
Weapon_Laser_SmallLaser_2-Intek,Weapon,1,2
Weapon_Laser_SmallLaser_2-Magna,Weapon,1,2
Gear_TargetingTrackingSystem_Tacticon_Tracer-280,Upgrade,1,2
Gear_TargetingTrackingSystem_Tacticon_Tracer-300,Upgrade,1,1
itemCollection_SLDF_Equipment_lvl-5,Reference,10,1
Gear_TargetingTrackingSystem_SLDF_1,Upgrade,1,1
Gear_TargetingTrackingSystem_SLDF_2,Upgrade,1,1
Gear_TargetingTrackingSystem_SLDF_3,Upgrade,1,1
