Gear_Actuator_Coventry_Alpha,Upgrade,1,5
Gear_Actuator_Friedhof_Cronos,Upgrade,1,5
Gear_Cockpit_Majesty_M_M_MagestrixAlpha,Upgrade,1,4
Gear_Cockpit_StarCorps_Dalban,Upgrade,1,4
Gear_Gyro_Hermes_Equilibrium,Upgrade,1,3
Gear_TargetingTrackingSystem_RCA_InstaTrac-XII,Upgrade,1,2
Gear_TargetingTrackingSystem_Hartford_S2000,Upgrade,1,2
Gear_TargetingTrackingSystem_Kallon_Lock-On,Upgrade,1,2
Gear_HeatSink_Generic_Double,HeatSink,1,1
Gear_SensorCAC_Guardian,Upgrade,1,2
Gear_SensorCAC_Beagle,Upgrade,1,2
Weapon_AMSCAC_1,Upgrade,1,1
Weapon_AMSCAC_0,Upgrade,1,2
Gear_TargetingTrackingSystem_Tacticon_Tracer-150b,Upgrade,1,2
