mechdef_wasp_WSP-1L,MechPart,1,10
mechdef_stinger_STG-3R,MechPart,1,15
mechdef_wasp_WSP-1A,MechPart,1,15
mechdef_locust_LCT-1V,MechPart,1,10
mechdef_urbanmech_UM-R60L,MechPart,1,1
mechdef_locust_LCT-3V,MechPart,1,1
mechdef_stinger_STG-3G,MechPart,1,5
mechdef_urbanmech_UM-R60,MechPart,1,8
mechdef_urbanmech_UM-R60C,MechPart,1,1
mechdef_urbanmech_UM-R60X,MechPart,1,1
mechdef_locust_LCT-1E,MechPart,1,8
mechdef_javelin_JVN-10N,MechPart,1,3
mechdef_ostscout_OTT-7J,MechPart,1,3
mechdef_hermes_HER-1A,MechPart,1,1
mechdef_falcon_FLC-4N,MechPart,1,1
mechdef_spider_SDR-5V,MechPart,1,4
mechdef_raven_RVN-1X,MechPart,1,4
mechdef_hermes_HER-1B,MechPart,1,1
mechdef_urbanmech_UM-R90,MechPart,1,1
mechdef_firestarter_FS9-H,MechPart,1,8
mechdef_mongoose_MON-67,MechPart,1,1
mechdef_firestarter_FS9-K,MechPart,1,1
mechdef_firebee_FRB-2E,MechPart,1,1
mechdef_javelin_JVN-10F,MechPart,1,1
