mechdef_stinger_STG-3R,Mech,1,8
mechdef_wasp_WSP-1A,Mech,1,12
mechdef_wasp_WSP-1D,Mech,1,8
mechdef_locust_LCT-1M,Mech,1,6
mechdef_locust_LCT-1V,Mech,1,8
mechdef_hornet_HNT-152,Mech,1,1
mechdef_hornet_HNT-151,Mech,1,3
mechdef_locust_LCT-3V,Mech,1,1
mechdef_stinger_STG-3G,Mech,1,4
mechdef_urbanmech_UM-R60,Mech,1,5
mechdef_spider_SDR-5D,Mech,1,1
mechdef_commando_COM-2D,Mech,1,1
mechdef_javelin_JVN-10N,Mech,1,8
mechdef_ostscout_OTT-7J,Mech,1,2
mechdef_hermes_HER-1A,Mech,1,1
mechdef_falcon_FLC-4N,Mech,1,1
mechdef_spider_SDR-5V,Mech,1,3
mechdef_raven_RVN-1X,Mech,1,1
mechdef_javelin_JVN-10A,Mech,1,1
mechdef_valkyrie_VLK-QF,Mech,1,3
mechdef_hermes_HER-1B,Mech,1,1
mechdef_urbanmech_UM-R90,Mech,1,1
mechdef_firestarter_FS9-H,Mech,1,6
mechdef_valkyrie_VLK-QA,Mech,1,12
mechdef_mongoose_MON-67,Mech,1,1
mechdef_firestarter_FS9-K,Mech,1,1
mechdef_javelin_JVN-10F,Mech,1,3
mechdef_raven_RVN-2X,Mech,1,1
mechdef_wolfhound_WLF-1,Mech,1,1
mechdef_wolfhound_WLF-1A,Mech,1,1
mechdef_wolfhound_WLF-1B,Mech,1,1
