mechdef_vulcan_VL-2T,Mech,1,7
mechdef_sentinel_STN-3K,Mech,1,1
mechdef_cicada_CDA-2A,Mech,1,2
mechdef_assassin_ASN-21,Mech,1,2
mechdef_clint_CLNT-2-3T,Mech,1,1
mechdef_sentinel_STN-3KB,Mech,1,1
mechdef_sentinel_STN-3KA,Mech,1,1
mechdef_hatchetman_HCT-3X,Mech,1,1
mechdef_hatchetman_HCT-3G,Mech,1,1
mechdef_hatchetman_HCT-3NH,Mech,1,1
mechdef_hatchetman_HCT-3F,Mech,1,3
mechdef_vulcan_VL-5T,Mech,1,1
mechdef_centurion_CN9-A,Mech,1,2
mechdef_blackjack_BJ-1,Mech,1,3
mechdef_whitworth_WTH-1,Mech,1,2
mechdef_trebuchet_TBT-5S,Mech,1,1
mechdef_wyvern_WVE-6N,Mech,1,1
mechdef_enforcer_ENF-4R,Mech,1,3
mechdef_phoenixhawk_PXH-1,Mech,1,15
mechdef_hunchback_HBK-4G,Mech,1,3
mechdef_hunchback_HBK-4SP,Mech,1,1
mechdef_centurion_CN9-AL,Mech,1,3
mechdef_shadowhawk_SHD-2H,Mech,1,7
mechdef_hunchback_HBK-4H,Mech,1,1
mechdef_hunchback_HBK-4N,Mech,1,1
mechdef_wolverine_WVR-6R,Mech,1,7
mechdef_hunchback_HBK-4P,Mech,1,1
mechdef_crab_CRB-20,Mech,1,1
mechdef_hunchback_HBK-4J,Mech,1,1
mechdef_jayhawker_JHR-X0,Mech,1,1
mechdef_dervish_DV-6M,Mech,1,5
mechdef_trebuchet_TBT-5N,Mech,1,3
mechdef_griffin_GRF-1S,Mech,1,7
mechdef_griffin_GRF-1N,Mech,1,15
mechdef_gladiator_GLD-3R,Mech,1,1
mechdef_gladiator_GLD-4R,Mech,1,1
