Gear_HeatSink_Generic_Double,HeatSink,2,2
Gear_TargetingTrackingSystem_SLDF_1,Upgrade,1,1
SLDF_Rgrav_extra_light,Upgrade,5,2
SLDF_Rgrav_light,Upgrade,3,2
SLDF_Rgrav_medium,Upgrade,3,2
Gear_HeatSink_SLDF_Upgraded,HeatSink,1,2
Gear_JumpJet_Prototype_Kit_Standard,JumpJet,2,1
Gear_JumpJet_Prototype_Kit_Heavy,JumpJet,2,1
Gear_JumpJet_SLDF_Kit_Standard,JumpJet,1,2
Gear_JumpJet_SLDF_Kit_Heavy,JumpJet,1,2
GRgrav_super_heavy,Upgrade,2,2
GRgrav_heavy,Upgrade,2,2
Gear_HeatSink_Generic_Thermal-Exchanger-II,HeatSink,1,1
