itemCollection_SLDF_Equipment_lvl-4,,,
TT_Gear_Sensor_ECM,Upgrade,1,1
Gear_SensorCAC_Beagle,Upgrade,1,1
Gear_Cockpit_CommandConsole,Upgrade,1,1
Gear_SensorCAC_Guardian,Upgrade,1,1
Gear_Sensor_ECM,Upgrade,1,1
Gear_Sensor_ActiveProbe,Upgrade,1,1
Gear_Comms_Equipment_4t,Upgrade,1,1
Gear_Quirk_Improved_Comms_Equipment,Upgrade,1,1
Gear_Supercharger_1,Upgrade,1,1
Gear_AMS_Blankenburg,Upgrade,1,1
Gear_Cockpit_Ceres_Metals_Reinforced,Upgrade,1,1
Gear_Actuator_Coventry_Alpha,Upgrade,1,1
Gear_Actuator_Friedhof_Cronos,Upgrade,1,1
Gear_Cockpit_Majesty_M_M_MagestrixAlpha,Upgrade,1,1
Gear_Cockpit_StarCorps_Dalban,Upgrade,1,1
Gear_Gyro_Hermes_Equilibrium,Upgrade,1,1
Gear_TargetingTrackingSystem_RCA_InstaTrac-XII,Upgrade,1,1
Gear_TargetingTrackingSystem_Hartford_S2000,Upgrade,1,1
Gear_TargetingTrackingSystem_Kallon_Lock-On,Upgrade,1,1
Weapon_AMSCAC_1,Upgrade,1,1
Weapon_AMSCAC_0,Upgrade,1,1
Gear_TargetingTrackingSystem_Tacticon_Tracer-150b,Upgrade,1,1
Gear_Addon_Artillery_Loader,Upgrade,1,1
