itemCollection_SLDF_Weapons_lvl-6,,,
Weapon_Autocannon_LB10X_2-Western,Weapon,1,1
Weapon_Autocannon_LB10X_NU_2-Defiance,Weapon,1,1
Weapon_Autocannon_LB10X_NU_2-Imperator,Weapon,1,1
Weapon_Autocannon_LB10X_NU_2-Kali_Yama,Weapon,1,1
Weapon_Autocannon_LB10X_NU_2-Mydron,Weapon,1,1
Weapon_Autocannon_LB10X_NU_2-Oriente,Weapon,1,1
Weapon_Autocannon_LB20X_NU_2-Omnitech,Weapon,1,1
Weapon_Autocannon_LB20X_NU_2-Shengli,Weapon,1,1
Weapon_Autocannon_LB20X_NU_2-TharHes,Weapon,1,1
Weapon_Autocannon_LB5X_NU_2-Mydron,Weapon,1,1
Weapon_Autocannon_UAC10_NU_2-Federated,Weapon,1,1
Weapon_Autocannon_UAC10_NU_2-Imperator,Weapon,1,1
Weapon_Autocannon_UAC10_NU_2-Mydron,Weapon,1,1
Weapon_Autocannon_UAC20_NU_2-Ceres,Weapon,1,1
Weapon_Autocannon_UAC20_NU_2-Defiance,Weapon,1,1
Weapon_Autocannon_UAC2_NU_2-Mydron,Weapon,1,1
Weapon_Autocannon_UAC5_2-Mydron,Weapon,1,1
Weapon_Autocannon_UAC5_NU_2-Defiance,Weapon,1,1
Weapon_Autocannon_UAC5_NU_2-Federated,Weapon,1,1
Weapon_Autocannon_UAC5_NU_2-Imperator,Weapon,1,1
Weapon_Autocannon_UAC5_NU_2-Kali_Yama,Weapon,1,1
Weapon_Autocannon_UAC5_NU_2-Mydron,Weapon,1,1
Weapon_Gauss_Gauss_2-M9,Weapon,1,1
Weapon_Gauss_Gauss_NU_2-Grizzard,Weapon,1,1
Weapon_Gauss_Gauss_NU_2-Imperator,Weapon,1,1
Weapon_Gauss_Gauss_NU_2-Kali_Yama,Weapon,1,1
Weapon_LRM_ALRM10_2-Delta,Weapon,1,1
Weapon_LRM_ALRM10_2-LongFire,Weapon,1,1
Weapon_LRM_ALRM10_2-Telos,Weapon,1,1
Weapon_LRM_ALRM10_2-Zeus,Weapon,1,1
Weapon_LRM_ALRM15_2-Delta,Weapon,1,1
Weapon_LRM_ALRM15_2-LongFire,Weapon,1,1
Weapon_LRM_ALRM15_2-Telos,Weapon,1,1
Weapon_LRM_ALRM15_2-Zeus,Weapon,1,1
Weapon_LRM_ALRM20_2-Delta,Weapon,1,1
Weapon_LRM_ALRM20_2-LongFire,Weapon,1,1
Weapon_LRM_ALRM20_2-Telos,Weapon,1,1
Weapon_LRM_ALRM20_2-Zeus,Weapon,1,1
Weapon_LRM_ALRM5_2-Delta,Weapon,1,1
Weapon_LRM_ALRM5_2-LongFire,Weapon,1,1
Weapon_LRM_ALRM5_2-Telos,Weapon,1,1
Weapon_LRM_ALRM5_2-Zeus,Weapon,1,1
Weapon_Laser_LargeLaserER_2-BlazeFire,Weapon,1,1
Weapon_Laser_LargeLaserER_NU_2-Diverse_Optics,Weapon,1,1
Weapon_Laser_LargeLaserER_NU_2-ExoStar,Weapon,1,1
Weapon_Laser_LargeLaserER_NU_2-Martell,Weapon,1,1
Weapon_Laser_LargeLaserER_NU_2-RAMTech,Weapon,1,1
Weapon_Laser_LargeLaserPulse_2-Exostar,Weapon,1,1
Weapon_Laser_LargeLaserPulse_NU_2-Diverse_Optics,Weapon,1,1
Weapon_Laser_LargeLaserPulse_NU_2-Magna,Weapon,1,1
Weapon_Laser_LargeLaserPulse_NU_2-Maxell,Weapon,1,1
Weapon_Laser_LargeLaserPulse_NU_2-Sutel,Weapon,1,1
Weapon_Laser_MediumLaserER_2-BrightBloom,Weapon,1,1
Weapon_Laser_MediumLaserER_NU_2-Diverse_Optics,Weapon,1,1
Weapon_Laser_MediumLaserER_NU_2-ExoStar,Weapon,1,1
Weapon_Laser_MediumLaserER_NU_2-Magna,Weapon,1,1
Weapon_Laser_MediumLaserER_NU_2-RAMTech,Weapon,1,1
Weapon_Laser_MediumLaserPulse_2-Magna400P,Weapon,1,1
Weapon_Laser_MediumLaserPulse_NU_2-Diverse_Optics,Weapon,1,1
